ID;ChEMBL ID;SMILES;Standard Type S1R Receptor;Relation S1R Receptor; S1R Binding Affinity (nM);Standard Type S2R Receptor;Relation S2R Receptor;S2R Binding Affinity (nM);Relation Ratio  S1R/S2R;Ratio  S1R/S2R;Log Ratio  S1R/S2R; S1R Binding Affinity [-log( S1R Binding Affinity (M))];S2R Binding Affinity [-log(S2R Binding Affinity (M))];LogP;pKaH;LogD[pH=7.4];Topological Polar Surface Area;Molecular Weight;Hydrogen Bond Donor Count;Hydrogen Bond Acceptor Count;Atom Count;Description S1R Binding Procedure;Description S2R Binding Procedure;Formulation;SMILES (Formulation);Binding Affinity Assessments for S1R and S2R Receptors;Stereochemistry;Notes;Lipinski;logP-CNS MPO;logD-CNS MPO;HBD-CNS MPO;PSA-CNS MPO;MW-CNS MPO;pKa-CNS MPO;CNS MPO score;Reference;Reference Article Compound Key and/or Preferred Name;Journal;year;volume;issue;first;last;Authors;title;Standard Type Sigma-1 Receptor_1;Relation Sigma-1 Receptor_2;Sigma-1 Binding Affinity (nM)_3;Standard Type Sigma-2 Receptor_4;Relation Sigma-2 Receptor_5;Sigma-2 Binding Affinity (nM)_6;Relation Ratio Sigma-1/Sigma-2_7;Ratio Sigma-1/Sigma-2_8;Reference_9;Reference Article Compound Key or Preferred Name;Other References;Other Reference Article Compound Key or Preferred Name;Description Sigma-1 Binding Procedure_10;Description Sigma-2 Binding Procedure_11;Formulation_12;Smile (Formulation);Other Reference Article Compound Key and/or Preferred Name
S2RSLDB185;;CN1C(=O)N(CCCCN2CCN(CC2)C2CCCCC2)C2=CC=CC=C12;Ki;=;5022;Ki;=;257;=;1954085603;1290943585;7299123292;8590066877;348;945;144;3003;3705316;0;3;61;Affinities of the ligands for sigma-1 sites were determined in rat brain homogenates using 5 nM [3H](+)-pentazocine;Affinities of the ligands for sigma-2 sites were determined in rat brain homogenates using 3 nm [3H]DTG in the presence of (+)pentazocine 300 nM;;;Single assessment;;;0;76;1;1;5015;647342;275;4183842;US2014-0328755;CM-396;U.S. Pat. Appl. Publ.;2014;;;;;"McCurdy, Christopher R.; Mesangeau, Christophe; Chin, Frederick T.; James, Michelle L.; Shen, Bin; Gambhir, Sanjiv; Biswal, Sandip; Behera, Deepak.";Highly selective sigma receptor ligands and radioligands as probes in nociceptive processing and the pathphysiological study of memory deficits and cognitive disorders;;;;;;;;;;;;;;;;;WO2009026227 CM-396 US 2010/0329978
S2RSLDB186;;COC1=C(OC)C=C2CN(CC3=CC=C(N3)C3=CC(Br)=CC(OC)=C3OC)C(C)CC2=C1;Ki;>;1000;Ki;=;52;>;1923076923;1283996656;6;7283996656;48;712;462;5595;501413;1;5;61;Ki values for sigma-1 receptors were measured on guinea pig brain membranes using [3H](+)-pentazocine as the radioligand;Ki values for sigma-2 receptors were measured on rat liver membranes using [3H]-DTG as the radioligand in the presence of (+)-pentazocine;Oxalate;OC(=O)C(O)=O.COC1=C(OC)C=C2CN(CC3=CC=C(N3)C3=CC(Br)=CC(OC)=C3OC)C(C)CC2=C1;Single assessment;;;1;1;0;75;1;0;1;285;Bioorg Med Chem 2003, 11, 225-33;6d;Bioorganic & medicinal chemistry;2003;11;2;225;233;"Huang, Y.; Luedtke, R. R.; Freeman, R. A.; Wu, L.; Mach, R. H.,";Synthesis of 2-(2,3-dimethoxyphenyl)-4-(aminomethyl)imidazole analogues and their binding affinities for dopamine D(2) and D(3) receptors.;;;;;;;;;;;;;;;;;
S2RSLDB187;CHEMBL338469;OC(CN1C2CCC1CC(C2)C1=CC=CC=C1)C1=C(Cl)C=CC=C1Cl;Ki;=;3024;Ki;=;1587;=;1905482042;128000486;6519418213;7799423073;529;822;441;2347;376319;1;2;48;Sigma-1 binding assays were performed on guinea pig brain membranes incubating with [3H]-(+)-pentazocine;The sigma-2 binding assays were carried out in rat liver membranes incubated with [3H]DTG in the presence of 100 nM (+)-pentazocine;HCl Salt;Cl.OC(CN1C2CCC1CC(C2)C1=CC=CC=C1)C1=C(Cl)C=CC=C1Cl;Single assessment;;;1;0;0;75;1735;618405;89;2431905;J Med Chem 1997, 40, 3905-14;10j;Journal of medicinal chemistry;1997;40;24;3905;3914;"Efange, S. M.; Kamath, A. P.; Khare, A. B.; Kung, M. P.; Mach, R. H.; Parsons, S. M.,";N-hydroxyalkyl derivatives of 3 beta-phenyltropane and 1-methylspiro[1H-indoline-3,4'-piperidine]: vesamicol analogues with affinity for monoamine transporters.;;;;;;;;;;;;;;;;;
S2RSLDB188;;COC1=C(NC(=O)OC2CC3CCCC(C2)N3CCCCCCCCCCN)C=C(C)C=C1;Ki;=;1343;Ki;=;707;=;1899575672;1278656599;6871923987;8150580586;563;1022;168;7682;4596645;2;5;78;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (≈300 μg of protein) incubated with ≈5 nM [3H](+)-pentazocine (34.9 Ci/mmol) in 50 mM Tris-HCl;Binding affinity for sigma-2 receptor measured on rat liver membranes homogenates (≈300 μg of protein) incubated with ≈1 nM [3H]RHM-1 (80 Ci/mmol) alone or ≈5 nM [3H]DTG (58.1 Ci/mmol) in the presence of 1 μM (+)-pentazocine in 50 mM Tris-HCl;HCl Salt;Cl.COC1=C(NC(=O)OC2CC3CCCC(C2)N3CCCCCCCCCCN)C=C(C)C=C1;Single assessment;;;1;0;1;5;1;2016775;0;27016775;Bioorg Med Chem 2006, 14, 6988-97;1c;Bioorganic & medicinal chemistry;2006;14;20;6988;6997;"Vangveravong, S.; Xu, J.; Zeng, C.; Mach, R. H.,";Synthesis of N-substituted 9-azabicyclo[3.3.1]nonan-3α-yl carbamate analogs as sigma2 receptor ligands.;;;;;;;;;;;;;;;;;US 2010/0048614 1c
S2RSLDB189;;COC1=C(NC(=O)OC2CC3CCCC(C2)N3CCC2=CC=C(C=C2)[N+]([O-])=O)C=C(C)C=C1;Ki;=;215;Ki;=;115;=;1869565217;127174062;666756154;793930216;514;897;356;9394;4535307;1;6;64;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (100 μg protein) incubated with 3 nM [3H](+)-pentazocine (31.6 Ci/mmol) in 50 mM Tris-HCl;Binding affinity for sigma-2 receptor measured on rat liver membranes homogenates (35 μg of protein) incubated with 3 nM [3H]DTG (38.3 Ci/mmol) as radioligand in the presence of 100 nM (+)-pentazocine in 50 mM Tris-HCl;HCl Salt;Cl.COC1=C(NC(=O)OC2CC3CCCC(C2)N3CCC2=CC=C(C=C2)[N+]([O-])=O)C=C(C)C=C1;Single assessment;;;1;0;22;75;871798;2323465;515;25891445;Med Chem Res 2003, 11, 380-398;2e;Medicinal Chemistry Research;2003;11;;380;398;"Mach R.H.; Vangveravong S.; Huang Y.; Yang B.; Blair J.B.; Wu L.,";Synthesis of N-substituted 9-azabicyclo[3.3.1]nonan-3α-yl phenylcarbamate analogs as sigma-2 receptor ligands;;;;;;;;;;;;;;;;;
S2RSLDB190;CHEMBL45951;CCC(OC1=CC=C(Cl)C=C1)C(=O)OC1CC2CCC(C1)N2C;Ki;=;1250;Ki;=;675;>;1851851852;126760624;5903089987;7170696227;369;939;171;3877;337841;0;3;47;Sigma-1 binding sites were labeled with the sigma-1 selective radioligand 5 nM [3H](+)-pentazocine in rat brain homogenates;Sigma-2 sites were assayed in rat liver membranes with 3 nM [H]DTG in the presence of (+)-pentazocine (300 nM);Maleate;OC(=O)\C=C/C(O)=O.CCC(OC1=CC=C(Cl)C=C1)C(=O)OC1CC2CCC(C1)N2C;Multiple assessments;;;0;655;1;1;9385;810795;305;4709295;Pharmacol Biochem Behav 2007, 86, 86-91;(±)-SM-21;Pharmacology biochemistry and behavior;2007;86;1;86;91;"Matsumoto, R. R.; Pouw, B.; Mack, A. L.; Daniels, A.; Coop, A., Effects of UMB24 and (+/-)-SM 21, putative sigma2-preferring antagonists, on behavioral toxic and stimulant effects of cocaine in mice.";Synthesis and in vitro evaluation of tetrahydroisoquinolines with pendent aromatics as sigma-2 (sigma2) selective ligands.;Ki;>;1000;Ki;=;434;>;2304147465;Arch Pharm (Weinheim) 2002, 335, 39-43;13;;;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (500 μg of membrane protein) incubated with 3 nM [3H](+)-pentazocine (45 Ci/mmol) in 50 mM Tris-HCl;Binding affinity for sigma-2 receptor measured on guinea pig brain membrane homogenates incubated with 3 nM [3H]DTG (31 Ci/mM) in the presence of 400 nM (+)-SKF 10,047 in 50 mM Tris-HCl;Maleate;OC(=O)\C=C/C(O)=O.CCC(OC1=CC=C(Cl)C=C1)C(=O)OC1CC2CCC(C1)N2C;Synapse 2014, 68, 73-84 (±)-SM-21 Ki > 1000 Ki = 67.5 > 14.81481481481481 Life Sci 1999, 64, PL131-7 (±)-SM-21 Sigma-1 binding sites were labeled with the sigma-1 selective radioligand [3H](+)-pentazocine in guinea pig brain membranes Sigma-2 sites were assayed in rat liver membranes with [3H]DTG in the presence of (+)-pentazocine (100 nM) Maleate OC(=O)\C=C/C(O)=O.CCC(OC1=CC=C(Cl)C=C1)C(=O)OC1CC2CCC(C1)N2C Arch Pharm (Weinheim) 2002, 335, 39-43 13 Life Sci 1999, 64, PL131-7 (±)-SM-21
S2RSLDB191;;C(CCN1CCC(CC1)C1CCCCC1)CN1C2=CC=CC=C2C2=C1C=CC=C2;Ki;=;139;Ki;=;765;=;1816993464;1259353365;68569852;8116338565;665;994;416;817;3885881;0;1;65;Binding affinity for sigma-1 receptor measured on guinea pig brain homogenates minus cerebellum incubated with [3H]-(+)-pentazocine (30 Ci/mmol);Binding affinity towards sigma-2 receptor binding site using [3H]DTG (50 Ci/mmol) of rat liver membrane homogenates in the presence of 1 μM of (+)-Pentazocine;HCl salt;Cl.C(CCN1CCC(CC1)C1CCCCC1)CN1C2=CC=CC=C2C2=C1C=CC=C2;Single assessment;;;1;0;0;1;0;5570595;3;15870595;ChemMedChem 2013, 8, 2026-35;24;ChemMedChem;2013;8;12;2026;2035;"Niso, M.; Abate, C.; Contino, M.; Ferorelli, S.; Azzariti, A.; Perrone, R.; Colabufo, N. A.; Berardi, F.,";Sigma-2 receptor agonists as possible antitumor agents in resistant tumors: hints for collateral sensitivity.;;;;;;;;;;;;;;;;;
S2RSLDB192;CHEMBL2205827;COC1=CC=C(CN2C3C4C5C6C4C2(O)C2C6CC5C32)C=C1OC;Ki;=;228;Ki;=;126;=;180952381;1257564302;6642065153;7899629455;153;685;142;4193;3254015;1;4;47;Displacement of [3H](+)-pentazocine from rat brain sigma-1 receptor;Displacement of [3H]DTG from rat PC12 cells sigma-2 receptor;Free base;COC1=CC=C(CN2C3C4C5C6C4C2(O)C2C6CC5C32)C=C1OC;Single assessment;;;0;1;1;75;1;8729925;1;56229925;Bioorg Med Chem Lett 2012, 22, 6053-8;19;Bioorganic & medicinal chemistry letters;2012;22;19;6053;6058;"Banister, S. D.; Manoli, M.; Doddareddy, M. R.; Hibbs, D. E.; Kassiou, M.,";A sigma(1) receptor pharmacophore derived from a series of N-substituted 4-azahexacyclo[5.4.1.0(2,6).0(3,10).0(5,9).0(8,11)]dodecan-3-ols (AHDs).;;;;;;;;;;;;;;;;;
S2RSLDB193;;COC1=CC2=C(CN(CCCCN3C=C(CCF)C4=C3C=CC=C4)CC2)C=C1OC;Ki;=;4935;Ki;=;275;=;1794545455;1253954463;6306712843;7560667306;475;848;364;2663;410533;0;3;61;Radioligand binding assay was performed with rat brain homogenates for sigma-1 receptors and (+)-[3H]pentazocine as the competing radioligand;Radioligand binding assay was performed with rat liver homogenates for sigma-2 receptor and [3H]DTG as the competing radioligand in the presence of 10 μM dextrallorphan;Free base;COC1=CC2=C(CN(CCCCN3C=C(CCF)C4=C3C=CC=C4)CC2)C=C1OC;Single assessment;;;0;125;18;1;3315;447335;76;2843835;Med Chem Commun 2015, 6, 1093;3a;MedChemComm;2015;6;6;1093;1103;"Xie, F.; Kniess, T.; Neuber, C.; Deuther-Conrad, W.; Mamat, C.; Lieberman, B. P.; Liu, B.; Mach, R. H.; Brust, P.; Steinbach, J.; Pietzsch, J.; Jia, H.,";Novel indole-based sigma-2 receptor ligands: synthesis, structure-affinity relationship and antiproliferative activity.;;;;;;;;;;;;;;;;;
S2RSLDB194;CHEMBL59852;FC1=CC=C(C=C1)N1C=C(CCCCN2CCC3(CC2)OCC2=C3C=C(F)C=C2)C2=C1C=CC=C2;IC50;=;55;IC50;=;31;=;1774193548;1249000996;8259637311;9508638306;594;94;395;174;4725688;0;2;65;Affinity of test compounds to sigma-1 binding sites was estimated by their ability to displace [3H]-(+)-pentazocine from rat brain homogenates minus cerebellum (see notes);Binding affinity for sigma-2 receptor measured on whole rat brain homogenates, except cerebellum, incubated with [3H]DTG in 50 mM Tris-HCl;HCl salt;Cl.FC1=CC=C(C=C1)N1C=C(CCCCN2CCC3(CC2)OCC2=C3C=C(F)C=C2)C2=C1C=CC=C2;Single assessment;;;1;0;25;1;0;137156;3;1462156;J Med Chem 1995, 38, 2009-17;2b;Journal of medicinal chemistry;1995;38;11;2009;2017;"Moltzen, E. K.; Perregaard, J.; Meier, E.,";Sigma ligands with subnanomolar affinity and preference for the sigma 2 binding site. 2. Spiro-joined benzofuran, isobenzofuran, and benzopyran piperidines.;;;;;;;;;;;;;;;;;
S2RSLDB195;;COC1=C(NC(=O)OC2CC3CCCC(C2)N3CC2=CC=C(C)C=C2)C=C(C)C=C1;Ki;=;273;Ki;=;155;=;1761290323;1245830949;6563837353;7809668302;542;795;476;508;4085332;1;4;62;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (100 μg protein) incubated with 3 nM [3H](+)-pentazocine (31.6 Ci/mmol) in 50 mM Tris-HCl;Binding affinity for sigma-2 receptor measured on rat liver membranes homogenates (35 μg of protein) incubated with 3 nM [3H]DTG (38.3 Ci/mmol) as radioligand in the presence of 100 nM (+)-pentazocine in 50 mM Tris-HCl;HCl Salt;Cl.COC1=C(NC(=O)OC2CC3CCCC(C2)N3CC2=CC=C(C)C=C2)C=C(C)C=C1;Single assessment;;;1;0;0;75;1;457334;1;3207334;Med Chem Res 2003, 11, 380-398;1h;Medicinal Chemistry Research;2003;11;;380;398;"Mach R.H.; Vangveravong S.; Huang Y.; Yang B.; Blair J.B.; Wu L.,";Synthesis of N-substituted 9-azabicyclo[3.3.1]nonan-3α-yl phenylcarbamate analogs as sigma-2 receptor ligands;;;;;;;;;;;;;;;;;
S2RSLDB196;;COC1=CC2=C(CCN(CCCCNC(=O)C3=CC4=C(O3)C=CC(I)=C4)C2)C=C1;Ki;=;616;Ki;=;35;=;176;1245512668;6210419288;7455931956;426;844;318;5471;5043607;1;3;54;Binding affinity for sigma-1 receptor measured on male Sprague Dawley rat brain membranes homogenates (≈750 μg of total proteins per tube) incubated with 2 nM [3H]-(+)-pentazocine (31.6 and 38.3 Ci/mmol) in 50 mM Tris-HCl;Binding affinity for sigma-2 receptor measured on male Sprague Dawley rat brain membranes homogenates (≈750 μg of total proteins per tube) incubated with 10 nM [3H]DTG (35.2 Ci/mM) in the presence of 500 nM (+)-pentazocine in 50 mM Tris-HCl;Free base;COC1=CC2=C(CCN(CCCCNC(=O)C3=CC4=C(O3)C=CC(I)=C4)C2)C=C1;Single assessment;;;1;37;41;75;1;0;78;331;Org Biomol Chem 2014, 12, 783-94;62;Organic & biomolecular chemistry;2014;12;5;783;794;"Ashford, M. E.; Nguyen, V. H.; Greguric, I.; Pham, T. Q.; Keller, P. A.; Katsifis, A.,";Synthesis and in vitro evaluation of tetrahydroisoquinolines with pendent aromatics as sigma-2 (sigma2) selective ligands.;;;;;;;;;;;;;;;;;
S2RSLDB197;;COC1=CC2=C(CN(CCC3CCN(CC3)C(=O)C3=CC4=C(O3)C=CC(I)=C4)CC2)C=C1OC;Ki;=;184;Ki;=;106;=;1735849057;1239511958;6735182177;7974694135;458;845;349;5515;5744505;0;4;65;Binding affinity for sigma-1 receptor measured on male Sprague Dawley rat brain membranes homogenates (≈750 μg of total proteins per tube) incubated with 2 nM [3H]-(+)-pentazocine (31.6 and 38.3 Ci/mmol) in 50 mM Tris-HCl;Binding affinity for sigma-2 receptor measured on male Sprague Dawley rat brain membranes homogenates (≈750 μg of total proteins per tube) incubated with 10 nM [3H]DTG (35.2 Ci/mM) in the presence of 500 nM (+)-pentazocine in 50 mM Tris-HCl;Free base;COC1=CC2=C(CN(CCC3CCN(CC3)C(=O)C3=CC4=C(O3)C=CC(I)=C4)CC2)C=C1OC;Single assessment;;;1;21;255;1;1;0;775;324;Org Biomol Chem 2014, 12, 783-94;38;Organic & biomolecular chemistry;2014;12;5;783;794;"Ashford, M. E.; Nguyen, V. H.; Greguric, I.; Pham, T. Q.; Keller, P. A.; Katsifis, A.,";Synthesis and in vitro evaluation of tetrahydroisoquinolines with pendent aromatics as sigma-2 (sigma2) selective ligands.;;;;;;;;;;;;;;;;;
S2RSLDB198;;COC1=CC2=C(CN(CCCCCNC(=O)C3=CC4=C(O3)C=CC(I)=C4)CC2)C=C1;Ki;=;76;Ki;=;44;=;1727272727;1237360916;7119186408;8356547324;47;871;337;5471;5183873;1;3;57;Binding affinity for sigma-1 receptor measured on male Sprague Dawley rat brain membranes homogenates (≈750 μg of total proteins per tube) incubated with 2 nM [3H]-(+)-pentazocine (31.6 and 38.3 Ci/mmol) in 50 mM Tris-HCl;Binding affinity for sigma-2 receptor measured on male Sprague Dawley rat brain membranes homogenates (≈750 μg of total proteins per tube) incubated with 10 nM [3H]DTG (35.2 Ci/mM) in the presence of 500 nM (+)-pentazocine in 50 mM Tris-HCl;Free base;COC1=CC2=C(CN(CCCCCNC(=O)C3=CC4=C(O3)C=CC(I)=C4)CC2)C=C1;Single assessment;;;1;15;315;75;1;0;645;286;Org Biomol Chem 2014, 12, 783-94;61;Organic & biomolecular chemistry;2014;12;5;783;794;"Ashford, M. E.; Nguyen, V. H.; Greguric, I.; Pham, T. Q.; Keller, P. A.; Katsifis, A.,";Synthesis and in vitro evaluation of tetrahydroisoquinolines with pendent aromatics as sigma-2 (sigma2) selective ligands.;;;;;;;;;;;;;;;;;
S2RSLDB199;;CC(CCCN1C(=O)CSC2=CC=CC=C12)N1CCN(CC1)C1CCCCC1;Ki;=;9236;Ki;=;545;=;1694678899;1229087422;7034516076;8263603498;375;941;175;2679;401609;0;3;63;Affinities of the ligands for sigma-1 sites were determined in rat brain homogenates using 5 nM [3H](+)-pentazocine;Affinities of the ligands for sigma-2 sites were determined in rat brain homogenates using 3 nm [3H]DTG in the presence of (+)pentazocine 300 nM;2xHCl Salt;Cl.Cl.CC(CCCN1C(=O)CSC2=CC=CC=C12)N1CCN(CC1)C1CCCCC1;Single assessment;;;0;625;1;1;3395;491955;295;3751455;US2014-0328755;AZ-60;U.S. Pat. Appl. Publ.;2014;;;;;"McCurdy, Christopher R.; Mesangeau, Christophe; Chin, Frederick T.; James, Michelle L.; Shen, Bin; Gambhir, Sanjiv; Biswal, Sandip; Behera, Deepak.";Highly selective sigma receptor ligands and radioligands as probes in nociceptive processing and the pathphysiological study of memory deficits and cognitive disorders;;;;;;;;;;;;;;;;;US 2010/0329978 AZ-60
S2RSLDB200;CHEMBL145867;C(CN1CCN(CC1)C1=CC=CC=N1)CC1=CC=CC=C1;Ki;=;829;Ki;=;491;=;1688391039;1227473038;7081445469;8308918508;376;832;28;1937;2813953;0;3;44;Binding affinity for sigma-1 receptor by displacing [3H]-(+) pentazocine;Binding affinity for sigma-2 receptor by displacing [3H]DTG in presence of dextrallorphan;Dioxalate;OC(=O)C(O)=O.OC(=O)C(O)=O.C(CN1CCN(CC1)C1=CC=CC=N1)CC1=CC=CC=C1;Single assessment;;;0;62;6;1;0;1;84;406;Bioorg Med Chem Lett 2002, 12, 497-500;18;Bioorganic & medicinal chemistry letters;2002;12;3;497;500;"Maeda, D. Y.; Williams, W.; Kim, W. E.; Thatcher, L. N.; Bowen, W. D.; Coop, A.,";N-arylalkylpiperidines as high-affinity sigma-1 and sigma-2 receptor ligands: phenylpropylamines as potential leads for selective sigma-2 agents.;;;;;;;;;;;;;;;;;Bioorg Med Chem Lett 2010, 20, 2564-5 6 Bioorg Med Chem Lett 2013, 23, 6920-2 UMB38
S2RSLDB201;CHEMBL573461;COC1=CC=CC2=C1CCCC2CCCN1CCN(CC1)C(=O)C1CCCCC1;Ki;>;5000;Ki;=;304;>;1644736842;1216096421;5301029996;6517126416;49;757;451;3278;3985814;0;3;67;Displacement of (+)-[3H]-pentazocine (34 Ci/mmol) from guinea-pig brain without cerebellum membrane homogenates sigma-1 receptor;Displacent of [3H]-DTG in the presence of 1 μM (+)-pentazocine from rat liver membranes sigma-2 receptor;HCl Salt;Cl.COC1=CC=CC2=C1CCCC2CCCN1CCN(CC1)C(=O)C1CCCCC1;Single assessment;;;0;5;0;1;639;507093;1;3196093;J Med Chem 2009, 52, 7817-28;44;Journal of medicinal chemistry;2009;52;23;7817;7828;"Berardi, F.; Abate, C.; Ferorelli, S.; Uricchio, V.; Colabufo, N. A.; Niso, M.; Perrone, R.,";Exploring the importance of piperazine N-atoms for sigma(2) receptor affinity and activity in a series of analogs of 1-cyclohexyl-4-[3-(5-methoxy-1,2,3,4-tetrahydronaphthalen-1-yl)propyl]piperazine (PB28).;;;;;;;;;;;;;;;;;
S2RSLDB202;;COC1=C(OC)C=C2CN(CCCCN3C(=S)SC4=CC=CC=C34)CCC2=C1;Ki;=;911;Ki;=;56;=;1626785714;121133035;8040481623;9251811973;479;846;369;2494;414584;0;4;54;Affinities of the ligands for sigma-1 sites were determined in rat brain homogenates using 5 nM [3H](+)-pentazocine;Affinities of the ligands for sigma-2 sites were determined in rat brain homogenates using 3 nm [3H]DTG in the presence of (+)pentazocine 300 nM;;;Single assessment;;;0;105;155;1;247;42708;77;270408;US2014-0328755;CM-308;U.S. Pat. Appl. Publ.;2014;;;;;"McCurdy, Christopher R.; Mesangeau, Christophe; Chin, Frederick T.; James, Michelle L.; Shen, Bin; Gambhir, Sanjiv; Biswal, Sandip; Behera, Deepak.";Highly selective sigma receptor ligands and radioligands as probes in nociceptive processing and the pathphysiological study of memory deficits and cognitive disorders;;;;;;;;;;;;;;;;;WO2009026227 CM-308 US 2010/0329978
S2RSLDB203;;COC1=CC=C(CNCCCCC2=CN(C3=C2C=CC=C3)C2=CC=C(F)C=C2)C=C1OC;Ki;=;2703;Ki;=;169;=;1599408284;1203959341;5568153954;6772113295;564;969;336;3542;4325298;1;3;61;Affinity for sigma-1 receptor has been evaluated with [3H]-(+)pentazocine in guinea-pig brain membranes without cerebellum;Affinity for sigma-2 receptor has been evaluated with [3H]-DTG in the presence of 1 μM (+)-pentazocine in rat liver membranes;HCl Salt;Cl.COC1=CC=C(CNCCCCC2=CN(C3=C2C=CC=C3)C2=CC=C(F)C=C2)C=C1OC;Single assessment;;;1;0;32;75;771;337351;155;2333351;Eur J Med Chem 2015, 89, 691-700;12c;European journal of medicinal chemistry;2015;89;;691;700;"Pati, M. L.; Abate, C.; Contino, M.; Ferorelli, S.; Luisi, R.; Carroccia, L.; Niso, M.; Berardi, F.,";Deconstruction of 6,7-dimethoxy-1,2,3,4-tetrahydroisoquinoline moiety to separate P-glycoprotein (P-gp) activity from sigma2 receptor affinity in mixed P-gp/sigma2 receptor agents.;;;;;;;;;;;;;;;;;
S2RSLDB204;CHEMBL1672032;COC1=CC=CC2=C1CCC[C@@H]2NC(=O)CN1CCN(CC1)C1CCCCC1;Ki;=;946;Ki;=;592;=;1597972973;120356943;7024108864;8227678293;329;879;188;4481;3855429;1;4;63;Binding affinity for sigma-1 receptor measured on rat brain homogenates without cerebellum incubated with [3H]-(+)-pentazocine (34 Ci/mmol);Binding affinity for sigma-2 receptor measured on rat liver membranes incubated with [3H]DTG (30 Ci/mmol) in the presence of 1 μM (+)-pentazocine;HCl salt;Cl.COC1=CC=CC2=C1CCC[C@@H]2NC(=O)CN1CCN(CC1)C1CCCCC1;Single assessment;Chiral;;0;855;1;75;1;5722855;605;47822855;J Med Chem 2011, 54, 1022-32;(-)-(S)-9;Journal of medicinal chemistry;2011;54;4;1022;1032;"Abate, C.; Niso, M.; Lacivita, E.; Mosier, P. D.; Toscano, A.; Perrone, R.,";Analogues of sigma receptor ligand 1-cyclohexyl-4-[3-(5-methoxy-1,2,3,4-tetrahydronaphthalen-1-yl)propyl]piperazine (PB28) with added polar functionality and reduced lipophilicity for potential use as positron emission tomography radiotracers.;;;;;;;;;;;;;;;;;Nucl Med Biol. [Online early access]. DOI: 10.1016/j.nucmedbio.2014.12.018 (–)-(S)-1
S2RSLDB205;CHEMBL2432053;CN(CCC1=NC=CC=C1)C1C2C3C4C2C(=O)C2C4CC3C12;Ki;>;10000;Ki;=;633;>;1579778831;119859629;5;619859629;141;948;-66;332;2943908;0;3;44;Binding affinity for sigma-1 receptor measured on rat brain homogenates incubated with [3H]-(+)-Pentazocine;Displacement of [3H]-DTG from sigma-2 receptor in rat PC12 cells;Free base;CN(CCC1=NC=CC=C1)C1C2C3C4C2C(=O)C2C4CC3C12;Single assessment;;;0;1;1;1;66;1;26;492;Bioorg Med Chem 2013, 21, 6038-52;13g;Bioorganic & medicinal chemistry;2013;21;19;6038;6052;"Banister, S. D.; Manoli, M.; Barron, M. L.; Werry, E. L.; Kassiou, M.,";N-substituted 8-aminopentacyclo[5.4.0.0(2,6).0(3,10).0(5,9)]undecanes as sigma receptor ligands with potential neuroprotective effects.;;;;;;;;;;;;;;;;;
S2RSLDB206;;COC1=C(NC(=O)OC2CC3CCCC(C2)N3CC2=CC=CC=C2)C=CC(Cl)=C1;Ki;>;1000;Ki;=;635;>;157480315;1197226275;6;7197226275;5;802;429;508;414925;1;4;56;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates incubated with [3H](+)-pentazocine;Binding affinity for sigma-2 receptor measured on rat liver membranes homogenates incubated with [3H]DTG in the presence of 0.1 μM (+)-pentazocine;Free base;[H][C@]1(C[C@@H]2CCC[C@H](C1)N2CC1=CC=CC=C1)OC(=O)NC1=C(OC)C=C(Cl)C=C1;Single assessment;;;0;0;0;75;1;425375;99;3165375;Med Chem Res 2001, 10, 339-355;4c;Medicinal Chemistry Research;2001;10;;339;355;"Mach, R.H.; Yang, B.; Wu, L.; Kuhner, R.J.; Whirrett, B.R.; West, T.";Synthesis and sigma receptor binding affinities of 8-?azabicyclo[3.2.1]?octan-?3α-?yl and 9-?azabicyclo[3.3.1]?nonan-?3α-?yl phenylcarbamates;;;;;;;;;;;;;;;;;
S2RSLDB207;CHEMBL246664;COC1=C(OC)C(=CC(Br)=C1)C(=O)NCCCCN1CCC2=CC3=C(OCCO3)C=C2C1;Ki;=;338;Ki;=;217;=;1557603687;1192456966;64710833;7663540266;337;808;261;6926;505401;1;6;61;Binding affinity for sigma-1 receptor measured on male guinea pig brains homogenates (250 μg protein) incubated with 1 nM [3H]-(+)-pentazocine in 50 mM Tris-HCl;Binding affinity for sigma-2 receptor measured on male guinea pig brains homogenates (250 μg protein) incubated with 3 nM [3H]DTG in the presence of 200 nM (+)-pentazocine;Oxalate;OC(=O)C(O)=O.COC1=C(OC)C(=CC(Br)=C1)C(=O)NCCCCN1CCC2=CC3=C(OCCO3)C=C2C1;Single assessment;;;1;815;695;75;1;0;96;422;Bioorg Med Chem Lett 2007, 17, 2594-7;3;Bioorganic & medicinal chemistry letters;2007;17;9;2594;2597;"Xu, R.; Lever, J. R.; Lever, S. Z.,";Synthesis and in vitro evaluation of tetrahydroisoquinolinyl benzamides as ligands for sigma receptors.;;;;;;;;;;;;;;;;;
