Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL152426,,,358.27,0.0,2.86,3,CN(CCc1ccc(I)cc1)CCN1CCCC1,Ratio,'=',17.0,,,,,,,,,,0,CHEMBL848513,Ratio of the sigma-2 receptor versus sigma-1 receptor,B,BAO_0000357,single protein format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126607,1,Scientific Literature,J Med Chem,1993.0,,,,
CHEMBL556133,,,279.77,0.0,2.09,39,CN1CCC2(CC1)OC(c1ccccc1)=CC2=O.Cl,Ki,'=',298.0,nM,6.53,,,UO_0000065,26.82,0.5,4.44,22.09,0,CHEMBL804961,"Binding affinity for sigma receptor in guinea pig brain membrane using radiolabeled ligand [3H]-(+)-SKF- 10,047 was determined",B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127181,1,Scientific Literature,Bioorg Med Chem Lett,1993.0,,,,
CHEMBL262777,VANCOMYCIN,4.0,1449.27,,,Vancomycin,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL118288,,,288.39,0.0,4.43,22,c1ccc(CN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,IC50,'=',345.0,nM,6.46,,,UO_0000065,22.41,0.4,2.03,33.96,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993.0,,,,
CHEMBL331611,,,392.55,1.0,6.45,51,c1ccc(C(CCN2C3CCC2c2c([nH]c4ccccc24)C3)c2ccccc2)cc1,IC50,'=',1483.0,nM,5.83,,,UO_0000065,14.85,0.27,-0.62,30.63,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993.0,,,,
CHEMBL171181,,,365.52,0.0,4.11,35,COc1ccc2c(c1)C(CCCN1CCN(c3ccccn3)CC1)CCC2,IC50,'=',125.0,nM,6.9,,,UO_0000065,18.89,0.35,2.79,24.14,0,CHEMBL804882,In vitro binding affinity measured on sigma opioid receptor using [3H]DTG as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1128270,1,Scientific Literature,J Med Chem,1995.0,,,,
CHEMBL543343,,,419.95,0.0,4.86,37,Cl.O=C1C(c2ccc3ccccc3c2)=COC12CCN(CCc1ccccc1)CC2,Ki,'=',35.0,nM,7.46,,,UO_0000065,19.44,0.35,2.6,25.24,0,CHEMBL804961,"Binding affinity for sigma receptor in guinea pig brain membrane using radiolabeled ligand [3H]-(+)-SKF- 10,047 was determined",B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127181,1,Scientific Literature,Bioorg Med Chem Lett,1993.0,,,,
CHEMBL112125,,,314.86,0.0,4.09,25,Clc1ccc(N2CCN(CCCc3ccccc3)CC2)cc1,Ki,'=',2.9,nM,8.54,,,UO_0000065,27.12,0.53,4.45,131.75,0,CHEMBL803922,Binding affinity towards sigma receptor in guinea pig brain membranes using [3H]DTG as radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125220,1,Scientific Literature,J Med Chem,1991.0,,,,
CHEMBL471,SOTALOL,4.0,272.37,0.0,1.09,SOTALOL,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL350230,,,364.49,0.0,4.08,18,CC(=O)Nc1ccc(CN2CC[C@]3(C)c4cc(O)ccc4C[C@H]2[C@H]3C)cc1,Ki,'=',46.98,nM,7.33,,,UO_0000065,20.11,0.37,3.25,13.94,0,CHEMBL809514,"Binding affinity at Sigma receptor type 1, displacement of [3H](+)-pentazocine from guinea pig brain membranes",B,BAO_0000019,assay format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1128233,1,Scientific Literature,J Med Chem,1995.0,,,,
CHEMBL143103,,,307.44,0.0,4.12,(+)-1c,C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2Cc1ccccc1,Ki,'=',1710.0,nM,5.77,,,UO_0000065,18.76,0.34,1.65,24.57,0,CHEMBL808280,Affinity against Sigma opioid receptor type 2 using [3H]- DTG in rat liver membranes,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559723,Liver,,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132466,1,Scientific Literature,J Med Chem,1999.0,,,,
CHEMBL143585,,,277.41,0.0,4.24,(+)-2a,C[C@H]1[C@@H]2CCN(Cc3ccccc3)[C@H]1Cc1ccccc12,Ki,'=',587.0,nM,6.23,,,UO_0000065,22.46,0.41,1.99,192.33,0,CHEMBL808280,Affinity against Sigma opioid receptor type 2 using [3H]- DTG in rat liver membranes,B,BAO_0000249,cell membrane format,Rattus norvegicus,CHEMBL3559723,Liver,,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132466,1,Scientific Literature,J Med Chem,1999.0,,,,
CHEMBL141278,,,365.52,0.0,4.55,14f,COC1Cc2ccccc2C2(CCN(CCCCc3ccccc3)CC2)O1,Ki,'=',10.2,nM,7.99,,,UO_0000065,21.86,0.4,3.44,36.83,0,CHEMBL809836,Sigma opioid receptor type 1 affinity in guinea pig brain by employing [3H](+)-pentazocine as radioligand.,B,BAO_0000019,assay format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135809,1,Scientific Literature,J Med Chem,2002.0,,,,
CHEMBL116773,,,291.35,0.0,1.69,9,CN(CCN1CCCC1)C(=O)Cc1ccc([N+](=O)[O-])cc1,Ratio,'=',1.5,,,,,,,,,,0,CHEMBL884961,Relative affinity for sigma-1 compared to sigma-2 type receptors,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1129631,1,Scientific Literature,J Med Chem,1996.0,,,,
CHEMBL282433,DITOLYLGUANIDINE,,239.32,0.0,3.76,DTG,Cc1ccccc1NC(=N)Nc1ccccc1C,Bmax,'=',3867.0,fM mg-1,,,,,,,,,0,CHEMBL806324,Binding affinity against sigma receptor was expressed as Bmax,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127537,1,Scientific Literature,J Med Chem,1994.0,,,,
CHEMBL12089,BERBERINE CHLORIDE,1.0,371.82,0.0,3.1,BERBERINE CHLORIDE,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],IC50,'=',1289.0,nM,5.89,,,UO_0000065,17.51,0.32,2.79,14.44,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL282433,DITOLYLGUANIDINE,,239.32,0.0,3.76,Ditolylguanidine,Cc1ccccc1NC(=N)Nc1ccccc1C,Ki,'=',164.0,nM,6.79,,,UO_0000065,28.35,0.51,3.03,14.16,0,CHEMBL809836,Sigma opioid receptor type 1 affinity in guinea pig brain by employing [3H](+)-pentazocine as radioligand.,B,BAO_0000019,assay format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135809,1,Scientific Literature,J Med Chem,2002.0,,,,
CHEMBL129768,,,348.4,0.0,2.39,16a,O[C@H](CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1,IC50,'=',43.0,nM,7.37,,,UO_0000065,21.14,0.4,4.98,14.03,0,CHEMBL872418,Inhibitory concentration against radioligand [3H](+)-NAN binding to haloperidol-sensitive sigma binding site in whole guinea pig brain,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126099,1,Scientific Literature,J Med Chem,1992.0,,,,
CHEMBL60048,,,412.53,0.0,3.59,20,COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(C)ccc1OC)CC2,Ki,'=',3078.0,nM,5.51,,,UO_0000065,13.36,0.25,1.92,9.18,0,CHEMBL810659,Inhibition of [3H](+)-pentazocine binding to Sigma opioid receptor of guiena pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146691,1,Scientific Literature,Bioorg Med Chem Lett,2004.0,,,,
CHEMBL139455,,,233.31,0.0,1.81,14d,COC1Cc2ccccc2C2(CCNCC2)O1,Ki,'=',19800.0,nM,4.7,,,UO_0000065,20.16,0.38,2.89,15.43,0,CHEMBL809836,Sigma opioid receptor type 1 affinity in guinea pig brain by employing [3H](+)-pentazocine as radioligand.,B,BAO_0000019,assay format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135809,1,Scientific Literature,J Med Chem,2002.0,,,,
CHEMBL81602,,,239.32,0.0,3.76,38,Cc1ccc(NC(=N)Nc2ccc(C)cc2)cc1,IC50,'=',535.0,nM,6.27,,,UO_0000065,26.21,0.48,2.51,13.09,0,CHEMBL804883,In vitro inhibitory activity against [3H]DTG binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990.0,,,,
CHEMBL4160748,,,357.28,0.0,4.32,9f; VU6005649,COc1ccc(-c2c(C)nn3c(C(F)(F)F)cc(C)nc23)c(F)c1F,Inhibition,'<',50.0,%,,,,UO_0000187,,,,,0,CHEMBL4140902,Displacement of [3H] haloperidol from sigma1 receptor in human Jurkat cells at 10 uM after 4 hrs by scintillation counting method relative to control,B,BAO_0000219,cell-based format,Homo sapiens,,,Jurkat,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4138139,1,Scientific Literature,ACS Med Chem Lett,2017.0,,,,
CHEMBL544144,,,464.76,1.0,6.08,30b,CCc1cccc(N(C)C(=N)Nc2cc(C(F)(F)F)cc(CC)c2Br)c1.Cl,IC50,'=',205.0,nM,6.69,,,UO_0000065,15.62,0.35,0.61,17.1,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997.0,,,,
CHEMBL1909068,,,,,,MC 258717,,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL75880,PERHEXILINE,4.0,277.5,1.0,5.3,PERHEXILINE,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,Ki,'=',1092.4,nM,5.96,,,UO_0000065,21.48,0.41,0.66,49.56,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL476,DACARBAZINE,4.0,182.19,0.0,0.07,DACARBAZINE,CN(C)/N=N/c1[nH]cnc1C(N)=O,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL476,DACARBAZINE,4.0,182.19,0.0,0.07,DACARBAZINE,CN(C)/N=N/c1[nH]cnc1C(N)=O,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL1024,IFOSFAMIDE,4.0,261.09,0.0,1.88,IFOSFAMIDE,O=P1(NCCCl)OCCCN1CCCl,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL1236282,THIAMPHENICOL,2.0,356.23,0.0,0.4,THIAMPHENICOL,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL305366,,,419.32,0.0,3.25,13a,COc1cc(Br)cc(C(=O)NCCN2CCc3ccccc3C2)c1OC,Ki,'=',276.5,nM,6.56,,,UO_0000065,15.64,0.34,3.31,12.91,0,CHEMBL810659,Inhibition of [3H](+)-pentazocine binding to Sigma opioid receptor of guiena pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146691,1,Scientific Literature,Bioorg Med Chem Lett,2004.0,,,,
CHEMBL60542,(+)-PENTAZOCINE,,285.43,0.0,3.88,(+)-Pentazocine,CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,Activity,,,,,,Not Active,,,,,,0,CHEMBL3767813,"Displacement of 5-(Dimethylamino)-2-{6-[(5-(4-(4-methylpiperidin-1-yl)butyl)naphthalen-2-yl)oxy]hexyl}isoindole-1,3-dione from sigma receptor in human MCF7 cells at 10 uM after 45 and 75 mins by flow cytometry",B,BAO_0000219,cell-based format,Homo sapiens,,,MCF7,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3763126,1,Scientific Literature,Eur J Med Chem,2016.0,CHEMBL3308403,,,
CHEMBL1200862,METYROSINE,4.0,195.22,0.0,0.74,METYROSINE,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL1566956,TROXIPIDE,2.0,294.35,0.0,1.19,TROXIPIDE,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL4794757,,,261.32,0.0,2.51,16,CCN(CC)CCOc1ccc2occc(=O)c2c1,Ki,'=',12100.0,nM,4.92,,,UO_0000065,18.82,0.35,2.41,11.52,0,CHEMBL4732777,Displacement of [3H]pentazocine from human sigma 1 receptor expressed in HEK293 cell membrane incubated for 2 hrs by liquid scintillation counting method,B,BAO_0000249,cell membrane format,Homo sapiens,,,HEK293,Cell membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4732042,1,Scientific Literature,RSC Med Chem,2021.0,,TIME = 2.0 hr,BINDING AGENT,
CHEMBL1790041,RANITIDINE,4.0,314.41,0.0,1.46,RANITIDINE,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL116354,,,357.58,1.0,6.06,1k,CCCCCCCCCCN1CC[C@]2(C)c3cc(O)ccc3CC1[C@@H]2C,Ratio,'=',1.8,,,,,,,,,,0,CHEMBL845982,Ratio of potencies of (+) and (-) enantiomers against sigma receptors in guinea pig,B,BAO_0000357,single protein format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127360,1,Scientific Literature,J Med Chem,1994.0,,,,
CHEMBL637,VENLAFAXINE,4.0,277.41,0.0,3.04,VENLAFAXINE,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL637,VENLAFAXINE,4.0,277.41,0.0,3.04,VENLAFAXINE,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL1200585,OXYMETHOLONE,4.0,332.48,0.0,4.4,OXYMETHOLONE,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL70927,DEFERIPRONE,4.0,139.15,0.0,0.4,DEFERIPRONE,Cc1c(O)c(=O)ccn1C,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL462547,URETHANE,4.0,89.09,0.0,0.1,URETHANE,CCOC(N)=O,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL43064,CINNARIZINE,4.0,368.52,1.0,5.11,CINNARIZINE,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,Ki,'=',17.0,nM,7.77,,,UO_0000065,21.08,0.38,2.66,119.9,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL356582,,,353.47,0.0,3.39,9,O=[N+]([O-])c1ccccc1CCN1CCN(CCCc2ccccc2)CC1,Ratio,'=',0.2,,,,,,,,,,0,CHEMBL802060,Ratio of Ki value of sigma-1 receptor site to that of sigma-2 receptor site,B,BAO_0000357,single protein format,Cavia porcellus,,,,,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1131417,1,Scientific Literature,J Med Chem,1998.0,,,,
CHEMBL545457,,,265.74,0.0,1.75,46,Cl.O=C1C=C(c2ccccc2)OC12CCCNC2,Ki,'=',3500.0,nM,5.46,,,UO_0000065,23.8,0.44,3.71,14.23,0,CHEMBL804961,"Binding affinity for sigma receptor in guinea pig brain membrane using radiolabeled ligand [3H]-(+)-SKF- 10,047 was determined",B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127181,1,Scientific Literature,Bioorg Med Chem Lett,1993.0,,,,
CHEMBL44657,ETOPOSIDE,4.0,588.56,2.0,1.34,Etop,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,Ki,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
CHEMBL415284,NALORPHINE,2.0,311.38,0.0,1.75,(-)-NANM,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,IC50,'=',2850.0,nM,5.54,,,UO_0000065,17.81,0.33,3.8,10.48,0,CHEMBL846485,Inhibition of specific binding of [3H]3-PPP to sigma binding site in Guinea pig brain membranes,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125550,1,Scientific Literature,J Med Chem,1992.0,,,,
CHEMBL1405,ESTRONE,4.0,270.37,0.0,3.82,ESTRONE,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,IC50,>,10000.0,nM,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909110,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),B,BAO_0000249,cell membrane format,,,,Jurkat,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307526,,,
