"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL3623630";"";"None";"803.01";"3";"7.40";"EUB0001552";"COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)[C@H](c2cc(OC)c(OC)c(OC)c2)C2CCCCC2)c2cccc(OCCN3CCOCC3)c2)cc1OC";"Inhibition";"'='";"84.9";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5058648";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2022";"None";"Compound concentration = 10.0 µM";"";""
"CHEMBL5197224";"";"None";"490.48";"1";"6.39";"18";"CCCN1CCN(c2cccc(C3CCCCN3C(=O)OCc3cc(Cl)cc(Cl)c3)c2)CC1";"Ki";"'='";"75.0";"nM";"7.12";"";"";"UO_0000065";"14.53";"0.29";"0.73";"19.78";"0";"CHEMBL5164051";"Displacement of [3H](+)-ditolylguanidine from human sigma 2 receptor/TMEM97 transfected in human HEK293T cells assessed as inhibition constant in presence of (+)-pentazocine by radioligand competition binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293T";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154847";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"BINDING AGENT";""
"CHEMBL4537788";"BAY-784";"None";"672.12";"2";"5.26";"EUB0000347";"O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1ccc2c(c1)C1(CCS(=O)(=O)CC1)[C@H](C1CC1)N2S(=O)(=O)c1ccc(F)cc1";"Inhibition";"";"20.0";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880927";"Sigma 2 Eurofins-Panlabs radioligand binding assay";"B";"BAO_0000357";"single protein format";"Rattus";"None";"None";"None";"None";"Detection method: Radioligand Binding | Incubation temperature: 37 °C | Incubation time: 60 min | Ligand: [3H] Ifenprodil | Ligand concentration None 3.0 nM | Non-specific ligand with concentration: 10 μM Ifenprodil | Reference compound: Ifenprodil | reference compound IC50 None 8.0 nM | Source of protein: Brains (except cerebella) membranes of male Wistar derived rats";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507266";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM";"";""
"CHEMBL4513930";"";"None";"241.33";"0";"3.44";"(+/-)-3h";"CC[C@H]1c2c(ccc3ccccc23)OC[C@@]1(C)N";"Ki";"'='";"1995.26";"nM";"5.70";"";"";"UO_0000065";"23.62";"0.43";"2.26";"16.17";"0";"CHEMBL4308647";"Displacement of [3H]-Pentazocine from human recombinant sigma2 receptor expressed in HEKT cells after 90 mins by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4304834";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4457754";"";"None";"264.37";"0";"3.67";"(+/-)-4c";"C[C@@]12CN(c3ccccc3)c3ccccc3[C@@H]1CCN2";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"22.70";"0.41";"2.33";"39.29";"0";"CHEMBL4308647";"Displacement of [3H]-Pentazocine from human recombinant sigma2 receptor expressed in HEKT cells after 90 mins by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4304834";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4164801";"";"None";"477.61";"0";"4.33";"40, SAS1121";"CCOC(=O)CCN1CCN(c2ccc3c(c2)[C@H]2C[C@@H]3CCN2C(=O)OCc2ccccc2)CC1";"Ki";"'='";"16.2";"nM";"7.79";"";"";"UO_0000065";"16.31";"0.30";"3.46";"12.50";"0";"CHEMBL5264072";"Inhibition of sigma 2 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5260834";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"INHIBITOR";""
"CHEMBL4518342";"THPP-1-NC";"None";"493.45";"1";"5.47";"EUB0000744";"CC(C)CC(=O)N1CCc2nc(-c3ccc(Br)cc3)nc(N(C)Cc3ccccc3)c2C1";"Ki";"";"707.78";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507293";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"";"";""
"CHEMBL4577237";"BI 9446";"None";"602.48";"2";"5.77";"EUB0000549a";"C[C@@]1(Cc2ccc(C#N)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2ncc(C(=O)NC3(c4nc(C5CCC5)no4)CC3)n21";"Ki";"";"506.99";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507282";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"";"";""
"CHEMBL4167498";"";"None";"328.42";"0";"2.01";"BIMU-1";"CCn1c(=O)n(C(=O)NC2C[C@@H]3CC[C@@H](C2)N3C)c2ccccc21";"Ki";"'='";"32.0";"nM";"7.50";"";"";"UO_0000065";"22.82";"0.43";"5.48";"12.65";"0";"CHEMBL4148656";"Binding affinity to sigma-2 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145543";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";""
"CHEMBL4586794";"ABT-100";"None";"504.47";"2";"5.04";"EUB0000289";"Cn1cncc1[C@](O)(COc1ccc(C#N)cc1-c1ccc(OC(F)(F)F)cc1)c1ccc(C#N)cc1";"Inhibition";"";"40.26";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507257";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM";"";""
"CHEMBL5179132";"";"None";"406.50";"0";"4.77";"68";"O=C(c1ccco1)N(Cc1cccc(F)c1)C1CCN(CCc2ccccc2)CC1";"Ki";"'='";"448.2";"nM";"6.35";"";"";"UO_0000065";"15.62";"0.29";"1.58";"17.30";"0";"CHEMBL5110345";"Binding affinity to sigma2 receptor (unknown origin) measured by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5108017";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"BINDING AGENT";""
"CHEMBL4169075";"";"None";"403.57";"0";"4.46";"SV119";"COc1ccc(C)cc1NC(=O)OC1C[C@H]2CCC[C@H](C1)N2CCCCCCN";"Ki";"'='";"5.19";"nM";"8.29";"";"";"UO_0000065";"20.53";"0.39";"3.82";"10.78";"0";"CHEMBL4148656";"Binding affinity to sigma-2 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145543";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";""
"CHEMBL5185602";"";"None";"462.64";"0";"4.38";"26b";"CN1CCN(C(=O)OCc2ccccc2)C(c2cccc(N3CCN(C4CCCC4)CC3)c2)C1";"Ki";"'='";"19.05";"nM";"7.72";"";"";"UO_0000065";"16.69";"0.31";"3.34";"19.66";"0";"CHEMBL5164051";"Displacement of [3H](+)-ditolylguanidine from human sigma 2 receptor/TMEM97 transfected in human HEK293T cells assessed as inhibition constant in presence of (+)-pentazocine by radioligand competition binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293T";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154847";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"BINDING AGENT";""
"CHEMBL5207336";"";"None";"437.58";"0";"4.05";"13";"O=C(OCc1ccccc1)N1CCCCC1c1cccc(N2CCN(CCCO)CC2)c1";"Ki";"'='";"52.0";"nM";"7.28";"";"";"UO_0000065";"16.65";"0.31";"3.23";"12.95";"0";"CHEMBL5164051";"Displacement of [3H](+)-ditolylguanidine from human sigma 2 receptor/TMEM97 transfected in human HEK293T cells assessed as inhibition constant in presence of (+)-pentazocine by radioligand competition binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293T";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154847";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"BINDING AGENT";""
"CHEMBL3321788";"";"None";"387.93";"1";"5.32";"17";"OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCCCc1ccc(F)cc1";"Ki";"'='";"25.12";"nM";"7.60";"";"";"UO_0000065";"19.59";"0.38";"2.28";"32.38";"0";"CHEMBL4390736";"Displacement [3H]-DTG from sigma 2 receptor (unknown origin) expressed in HEK cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4390638";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";""
"CHEMBL282433";"DITOLYLGUANIDINE";"None";"239.32";"0";"3.76";"DTG";"Cc1ccccc1NC(=N)Nc1ccccc1C";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"32.17";"0.58";"3.94";"16.07";"0";"CHEMBL4386118";"Displacement of [3H]-di-o-tolylguanidine from sigma2 receptor in human RT4 cell membranes incubated for 120 mins in the presence of sigma1 receptor ligand (+)-pentazocine by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4385605";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL5079619";"";"None";"382.52";"0";"4.91";"99";"CCC(=O)N(CC(C)N1CCC(Cc2ccccc2)CC1)c1ccc(F)cc1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5035608";"Inhibition of sigma 2 receptor (unknown origin) at 10 uM relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5034029";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"Dose = 10.0 microM";"";""
"CHEMBL4781851";"";"None";"448.53";"0";"4.54";"NUCC-0200856";"CCCn1nc(C(=O)N2CCCCC2)c2c1CCN(CCc1cccc(C(F)(F)F)c1)C2";"Ki";"'<'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4679829";"Binding affinity to sigma 2 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4673399";"1";"Scientific Literature";"ACS Med Chem Lett";"2021";"None";"";"MODULATOR";""
"CHEMBL4752119";"";"None";"433.56";"0";"3.64";"NUCC-0200827";"CCCn1nc(C(=O)Nc2cccc(OC)c2)c2c1CCC(NCCc1ccncc1)C2";"Ki";"'<'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4679829";"Binding affinity to sigma 2 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4673399";"1";"Scientific Literature";"ACS Med Chem Lett";"2021";"None";"";"MODULATOR";""
"CHEMBL76";"CHLOROQUINE";"4.0";"319.88";"0";"4.81";"CQ";"CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12";"Ki";"'='";"501.19";"nM";"6.30";"";"";"UO_0000065";"19.69";"0.39";"1.49";"22.37";"0";"CHEMBL4303093";"Displacement of [3H]-DTG from the Sigma2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4303773";"52";"SARS-CoV-2 Screening Data 2020-21";"Nature";"2020";"None";"";"";""
"CHEMBL1946253";"";"None";"360.90";"1";"5.01";"5";"Fc1ccc(CCCCN2CCCN(c3ccc(Cl)cc3)CC2)cc1";"Ki";"'='";"8.5";"nM";"8.07";"";"";"UO_0000065";"22.36";"0.44";"3.06";"124.55";"0";"CHEMBL4390736";"Displacement [3H]-DTG from sigma 2 receptor (unknown origin) expressed in HEK cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4390638";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";""
"CHEMBL4539118";"";"None";"471.61";"0";"3.29";"7bg";"NC(=O)c1ccc(-n2nc3c(c2C(=O)N2CCCCC2)CC(NCCc2ccccc2)CC3)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4393070";"Displacement of [3H]-DTG from sigma2 receptor (unknown origin) after 120 mins in presence of sigma1 antagonist (+)-SKF10047 by microbeta scintillation counting method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4392831";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";""
"CHEMBL5083773";"";"None";"501.50";"2";"6.88";"23";"O=C(O)c1cc(-c2ccc([C@@H]3C[C@@H]4C[C@H]3NC4=O)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1";"Ki";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"11.32";"0.21";"-1.20";"8.55";"0";"CHEMBL5045598";"Inhibition of sigma 2 receptor (unknown origin) assessed as binding constant";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5042543";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"ANTAGONIST";""
"CHEMBL5090079";"";"None";"564.62";"2";"7.82";"25";"CS(=O)(=O)C1C[C@H]2C[C@@H]1C[C@@H]2c1ccc(-c2cc(C(=O)O)cc3cc(-c4ccc(C(F)(F)F)cc4)ccc23)cc1";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"10.63";"0.20";"-1.82";"8.40";"0";"CHEMBL5045598";"Inhibition of sigma 2 receptor (unknown origin) assessed as binding constant";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5042543";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"ANTAGONIST";""
"CHEMBL5085145";"";"None";"505.54";"2";"6.70";"39";"N[C@H]1C[C@@H](CO)[C@H](c2ccc(-c3cc(C(=O)O)cc4cc(-c5ccc(C(F)(F)F)cc5)ccc34)cc2)C1";"Ki";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"11.79";"0.22";"-0.74";"7.13";"0";"CHEMBL5045598";"Inhibition of sigma 2 receptor (unknown origin) assessed as binding constant";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5042543";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"ANTAGONIST";""
"CHEMBL3321789";"";"None";"389.90";"0";"4.76";"18";"OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCCOc1ccc(F)cc1";"Ki";"'='";"19.95";"nM";"7.70";"";"";"UO_0000065";"19.75";"0.39";"2.94";"23.55";"0";"CHEMBL4390736";"Displacement [3H]-DTG from sigma 2 receptor (unknown origin) expressed in HEK cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4390638";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";""
"CHEMBL4462108";"";"None";"347.87";"0";"4.02";"10";"Fc1ccc(CCCCN2CCN(c3ccc(Cl)cn3)CC2)cc1";"Ki";"'='";"42.66";"nM";"7.37";"";"";"UO_0000065";"21.19";"0.42";"3.35";"38.05";"0";"CHEMBL4390736";"Displacement [3H]-DTG from sigma 2 receptor (unknown origin) expressed in HEK cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4390638";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";""
"CHEMBL2204538";"THPP-1";"None";"464.91";"0";"3.06";"EUB0000751";"COCCOc1nc(-c2ccc(Cl)nc2)nc2c1CN(C(=O)c1ncn3ccccc13)CC2";"Ki";"";"3388.44";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507293";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"";"";""
"CHEMBL2170801";"";"None";"431.97";"0";"3.55";"20; MRS5629";"O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC(C3CCCC3)C3CCCC3)nc(Cl)nc21";"Ki";"'='";"2010.0";"nM";"5.70";"";"";"UO_0000065";"13.19";"0.26";"2.15";"5.93";"0";"CHEMBL4369934";"Inhibition of sigma receptor 2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4368904";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL4572905";"";"None";"475.98";"0";"2.71";"35; MRS7423";"CCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC(C4CCC4)C4CCC4)nc(Cl)nc31)[C@H](O)[C@@H]2O";"Ki";"'='";"2020.0";"nM";"5.70";"";"";"UO_0000065";"11.96";"0.24";"2.98";"4.65";"0";"CHEMBL4369934";"Inhibition of sigma receptor 2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4368904";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL4593677";"BAY-474";"None";"289.34";"0";"3.15";"EUB0000293";"CC1=C(C#N)C(c2ccc3[nH]nc(C)c3c2)C(C#N)=C(C)N1";"Inhibition";"";"23.88";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507263";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM";"";""
"CHEMBL5174205";"";"None";"451.40";"1";"7.85";"27";"Clc1ccc(Nc2nc3ccccc3c3[nH]c([C@@H]4C[C@@H]5CCC[C@@H](C5)C4)nc23)cc1Cl";"Ki";"'='";"3430.0";"nM";"5.46";"";"";"UO_0000065";"12.11";"0.24";"-2.39";"10.20";"0";"CHEMBL5100438";"Displacement of [3H]-DTG from human sigma2 receptor expressed in human HEK293T cell membrane incubated for 90 mins by radioligand binding assay";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"HEK293T";"Cell membrane";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5096242";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 1.5 hr";"INHIBITOR";""
"CHEMBL1939876";"BI 4394";"None";"446.46";"0";"3.37";"EUB0000730";"CCOC(=O)c1cc2cc(-c3cc(C(=O)NCc4ccc(C(=O)O)cc4)nn3C)ccc2[nH]1";"Inhibition";"";"-10.33";"%";"";"Outside typical range";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507281";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM";"";""
